# timestamp, device_id, qw, qx, qy, qz, cx, cy, cz
    2330, 2330, 0.123156, 0.123166, -0.696267, 0.696329, -10.4292, -0.017144, 7.40006
    2331, 2331, 0.150838, 0.0870917, -0.492336, 0.8528, -10.4292, 3.68518, 6.41721
    2332, 2332, -0.321625, -0.55701, 0.663121, -0.382841, 1.19406, -6.38082, 11.0176
    2333, 2333, 0.454772, 0.454847, -0.541418, 0.541446, 1.19406, -0.017144, 12.7319
    2334, 2335, 0.0433183, 0.0750125, 0.862782, -0.4981, -12.7319, -0.611875, 1.02551
    2335, 2334, 0.557019, 0.32161, -0.382882, 0.663097, 1.19406, 6.35113, 11.0348
    2336, 2336, -0.0612403, -0.0612613, -0.70442, 0.704477, -12.7319, -0.017144, 1.19406
    2337, 2337, -0.0750125, -0.0433183, -0.4981, 0.862782, -12.7319, 0.58218, 1.04265
    2338, 2338, 0.170776, 0.295752, 0.813965, -0.469924, -11.6232, 2.6511, -4.62613
    2339, 2339, -0.241464, -0.241514, -0.664571, 0.664613, -11.6232, -0.017144, -5.33189
    2340, 2340, -0.295752, -0.170776, -0.469924, 0.813965, -11.6232, -2.68079, -4.60898
    2341, 2341, 0.25249, 0.437323, 0.747495, -0.431565, -13.0703, 6.61061, -11.4741
    2342, 2343, -0.437323, -0.25249, -0.431565, 0.747495, -13.0703, -6.63152, -11.462
    2343, 2342, -0.357072, -0.357074, -0.610325, 0.610329, -13.0703, -0.012075, -13.2421
    2344, 2344, 0.49999, 0.866012, -0.004987, 0.002878, 18.0032, 2.33863, -4.07478
    2345, 2345, 0.707097, 0.707094, -0.00407, 0.004072, 18.0032, -0.012075, -4.69818
    2346, 2346, 0.866012, 0.49999, -0.002878, 0.004987, 18.0032, -2.35955, -4.06271
    2347, 2347, 0.482208, 0.835213, -0.228956, 0.132188, 17.9403, -2.47688, 4.26593
    2348, 2348, 0.68195, 0.681946, -0.186942, 0.186942, 17.9403, -0.012075, 4.93285
    2349, 2349, 0.835213, 0.482208, -0.132188, 0.228956, 17.9403, 2.45597, 4.27801
    2350, 2350, 0.431565, 0.747495, -0.437323, 0.25249, 13.0703, -6.63152, 11.462
    2351, 2353, -0.351514, -0.608836, 0.615888, -0.355584, 4.69818, -9.01205, 15.5852
    2352, 2352, 0.747495, 0.431565, -0.25249, 0.437323, 13.0703, 6.61061, 11.4741
    2353, 2351, 0.610329, 0.610325, -0.357074, 0.357072, 13.0703, -0.012075, 13.2421
    2354, 2355, 0.608837, 0.351511, -0.355585, 0.615887, 4.69818, 8.99113, 15.5973
    2355, 2354, 0.49711, 0.497115, -0.502872, 0.502869, 4.69818, -0.012075, 18.0032
    2356, 2356, -0.247504, -0.428686, 0.752481, -0.434445, -4.93285, -8.98061, 15.5307
    2357, 2357, 0.35002, 0.350024, -0.614398, 0.614398, -4.93285, -0.012075, 17.9403
    2358, 2358, 0.428686, 0.247504, -0.434445, 0.752481, -4.93285, 8.9597, 15.5428
    2359, 2359, -0.126628, -0.219323, 0.837793, -0.483699, -13.2421, -6.54563, 11.3132
    2360, 2360, 0.179075, 0.179079, -0.684054, 0.684056, -13.2421, -0.012075, 13.0703
    2361, 2361, 0.219323, 0.126628, -0.483699, 0.837793, -13.2421, 6.52471, 11.3253
    2362, 2362, 0.002878, 0.004987, 0.866012, -0.49999, -18.0032, -2.35955, 4.06271
    2363, 2363, -0.004072, -0.00407, -0.707094, 0.707097, -18.0032, -0.012075, 4.69818
    2364, 2364, -0.004987, -0.002878, -0.49999, 0.866012, -18.0032, 2.33863, 4.07478
    2365, 2365, 0.355584, 0.615888, 0.608836, -0.351514, -4.69818, 8.99113, -15.5973
    2366, 2366, 0.502869, 0.502872, 0.497115, -0.49711, -4.69818, -0.012075, -18.0032
    2367, 2367, 0.615888, 0.355584, 0.351514, -0.608836, -4.69818, -9.01205, -15.5852
    2368, 2368, 0.132188, 0.228956, 0.835213, -0.482208, -17.9403, 2.45597, -4.27801
    2369, 2369, -0.186942, -0.186942, -0.681946, 0.68195, -17.9403, -0.012075, -4.93285
    2370, 2370, -0.228956, -0.132188, -0.482208, 0.835213, -17.9403, -2.47688, -4.26593
    2371, 2371, 0.434445, 0.752481, 0.428686, -0.247504, 4.93285, 8.9597, -15.5428
    2372, 2373, 0.752481, 0.434445, 0.247504, -0.428686, 4.93285, -8.98061, -15.5307
    2373, 2372, 0.614398, 0.614398, 0.350024, -0.35002, 4.93285, -0.012075, -17.9403
    2374, 2374, 0.483699, 0.837793, 0.219323, -0.126628, 13.2421, 6.52471, -11.3253
    2375, 2376, 0.837793, 0.483699, 0.126628, -0.219323, 13.2421, -6.54563, -11.3132
    2376, 2375, 0.684056, 0.684054, 0.179079, -0.179075, 13.2421, -0.012075, -13.0703
    2377, 2377, 0.480186, 0.831704, -0.241389, 0.139364, 19.5244, -0.806414, 1.36227
    2378, 2378, 0.679082, 0.679085, -0.197091, 0.197094, 19.5244, -0.017239, 1.58297
    2379, 2379, 0.831704, 0.480186, -0.139364, 0.241389, 19.5244, 0.776555, 1.37951
    2380, 2380, -0.119398, -0.206804, 0.84097, -0.485536, -11.1331, -8.07349, 13.9492
    2381, 2381, 0.168855, 0.168855, -0.686652, 0.686648, -11.1331, -0.017239, 16.1171
    2382, 2382, 0.206804, 0.119398, -0.485536, 0.84097, -11.1331, 8.04364, 13.9665
    2383, 2383, 0.010335, 0.017902, 0.865839, -0.499895, -17.7001, -4.21058, 7.25846
    2384, 2384, -0.014618, -0.014616, -0.706958, 0.706954, -17.7001, -0.017239, 8.3913
    2385, 2385, -0.017902, -0.010335, -0.499895, 0.865839, -17.7001, 4.18072, 7.2757
    2386, 2386, 0.139364, 0.241389, 0.831704, -0.480186, -19.5244, 0.776555, -1.37951
    2387, 2387, -0.197094, -0.197091, -0.679085, 0.679082, -19.5244, -0.017239, -1.58297
    2388, 2388, -0.241389, -0.139364, -0.480186, 0.831704, -19.5244, -0.806414, -1.36227
    2389, 2389, 0.258896, 0.448425, 0.740889, -0.427753, -16.1171, 5.55161, -9.65015
    2390, 2390, -0.366139, -0.366134, -0.604934, 0.604933, -16.1171, -0.017239, -11.1331
    2391, 2391, -0.448425, -0.258896, -0.427753, 0.740889, -16.1171, -5.58147, -9.63292
    2392, 2392, 0.360787, 0.6249, 0.599584, -0.346168, -8.3913, 8.83512, -15.3374
    2393, 2393, 0.510227, 0.51023, 0.489554, -0.48956, -8.3913, -0.017239, -17.7001
    2394, 2394, 0.6249, 0.360787, 0.346168, -0.599584, -8.3913, -8.86498, -15.3201
    2395, 2395, 0.43809, 0.758789, 0.417418, -0.240995, 1.58297, 9.74726, -16.9172
    2396, 2396, 0.619548, 0.619552, 0.340818, -0.340821, 1.58297, -0.017239, -19.5244
    2397, 2397, 0.758789, 0.43809, 0.240995, -0.417418, 1.58297, -9.77712, -16.9
    2398, 2398, 0.485536, 0.84097, 0.206804, -0.119398, 11.1331, 8.04364, -13.9665
    2399, 2399, 0.686648, 0.686652, 0.168855, -0.168855, 11.1331, -0.017239, -16.1171
    2400, 2400, 0.84097, 0.485536, 0.119398, -0.206804, 11.1331, -8.07349, -13.9492
    2401, 2401, 0.427753, 0.740889, -0.448425, 0.258896, 16.1171, -5.58147, 9.63292
    2402, 2402, 0.604933, 0.604934, -0.366134, 0.366139, 16.1171, -0.017239, 11.1331
    2403, 2403, 0.740889, 0.427753, -0.258896, 0.448425, 16.1171, 5.55161, 9.65015
    2404, 2404, 0.499895, 0.865839, -0.017902, 0.010335, 17.7001, 4.18072, -7.2757
    2405, 2405, 0.706954, 0.706958, -0.014616, 0.014618, 17.7001, -0.017239, -8.3913
    2406, 2406, 0.865839, 0.499895, -0.010335, 0.017902, 17.7001, -4.21058, -7.25846
    2407, 2407, -0.346168, -0.599584, 0.6249, -0.360787, 8.3913, -8.86498, 15.3201
    2408, 2408, 0.48956, 0.489554, -0.51023, 0.510227, 8.3913, -0.017239, 17.7001
    2409, 2409, 0.599583, 0.346168, -0.360784, 0.624901, 8.3913, 8.83512, 15.3374
    2410, 2410, -0.240995, -0.417418, 0.758789, -0.43809, -1.58297, -9.77712, 16.9
    2411, 2411, 0.340821, 0.340818, -0.619552, 0.619548, -1.58297, -0.017239, 19.5244
    2412, 2412, 0.417418, 0.240995, -0.43809, 0.758789, -1.58297, 9.74726, 16.9172
    2413, 2413, 0.500539, 0.854102, 0.123226, -0.0691872, 9.2766, 5.85954, -10.3689
    2414, 2414, 0.70454, 0.695451, 0.101117, -0.0987261, 9.2766, -0.109933, -11.9095
    2415, 2415, 0.860529, 0.489406, 0.072117, -0.121535, 9.2766, -6.04995, -10.259
    2416, 2416, -0.312724, -0.532303, 0.683627, -0.389244, 5.67562, -7.08946, 12.0594
    2417, 2417, -0.439839, -0.433225, 0.559588, -0.552918, 5.67562, -0.109933, 13.9885
    2418, 2418, 0.536979, 0.304627, -0.397424, 0.678904, 5.67562, 6.89906, 12.1694
    2419, 2419, -0.199208, -0.338451, 0.799314, -0.454823, -2.07903, -7.57132, 12.894
    2420, 2420, -0.28002, -0.275358, 0.654361, -0.646203, -2.07903, -0.109933, 14.9522
    2421, 2421, 0.341741, 0.19351, -0.464817, 0.793544, -2.07903, 7.38091, 13.004
    2422, 2422, -0.072117, -0.121535, 0.860529, -0.489406, -9.2766, -6.04995, 10.259
    2423, 2423, -0.101117, -0.0987261, 0.70454, -0.695451, -9.2766, -0.109933, 11.9095
    2424, 2424, 0.123219, 0.0692, -0.500535, 0.854104, -9.2766, 5.85954, 10.3689
    2425, 2425, 0.059889, 0.103664, 0.8631, -0.490638, -13.9885, -2.93302, 4.86026
    2426, 2426, 0.0846772, 0.0846332, 0.706705, -0.697305, -13.9885, -0.109933, 5.67562
    2427, 2427, -0.1037, -0.0598271, -0.502142, 0.856458, -13.9885, 2.74261, 4.9702
    2428, 2428, 0.187814, 0.321798, 0.806852, -0.458434, -14.9522, 0.94431, -1.85546
    2429, 2429, 0.264702, 0.262224, 0.660709, -0.65164, -14.9522, -0.109933, -2.07903
    2430, 2430, -0.323552, -0.184777, -0.469531, 0.800445, -14.9522, -1.13472, -1.74553
    2431, 2431, 0.302941, 0.518002, 0.695618, -0.394989, -11.9095, 4.5431, -8.08874
    2432, 2432, 0.426688, 0.421944, 0.569687, -0.561567, -11.9095, -0.109933, -9.2766
    2433, 2433, 0.521353, 0.297139, 0.404926, -0.68988, -11.9095, -4.73351, -7.97881
    2434, 2434, 0.397423, 0.678905, 0.536975, -0.304633, -5.67562, 6.89906, -12.1694
    2435, 2435, 0.559588, 0.552918, 0.439839, -0.433225, -5.67562, -0.109933, -13.9885
    2436, 2436, 0.683627, 0.389244, 0.312724, -0.532303, -5.67562, -7.08946, -12.0594
    2437, 2437, 0.502152, 0.856452, -0.103696, 0.0598354, 13.9885, 2.74261, -4.9702
    2438, 2438, 0.706705, 0.697305, -0.0846772, 0.0846332, 13.9885, -0.109933, -5.67562
    2439, 2439, 0.8631, 0.490638, -0.059889, 0.103664, 13.9885, -2.93302, -4.86026
    2440, 2440, 0.464817, 0.793544, 0.341741, -0.19351, 2.07903, 7.38091, -13.004
    2441, 2441, 0.654361, 0.646203, 0.28002, -0.275358, 2.07903, -0.109933, -14.9522
    2442, 2442, 0.799314, 0.454823, 0.199208, -0.338451, 2.07903, -7.57132, -12.894
    2443, 2443, 0.469531, 0.800445, -0.323552, 0.184777, 14.9522, -1.13472, 1.74553
    2444, 2444, 0.660709, 0.65164, -0.264702, 0.262224, 14.9522, -0.109933, 2.07903
    2445, 2445, 0.806852, 0.458434, -0.187814, 0.321798, 14.9522, 0.94431, 1.85546
    2446, 2446, 0.40492, 0.689884, -0.521355, 0.297135, 11.9095, -4.73351, 7.97881
    2447, 2447, 0.569687, 0.561567, -0.426688, 0.421944, 11.9095, -0.109933, 9.2766
    2448, 2448, 0.695618, 0.394989, -0.302941, 0.518002, 11.9095, 4.5431, 8.08874
    2449, 2449, -0.118453, -0.230084, 0.834264, -0.486861, -2.99078, -6.18674, 10.6207
    2450, 2450, 0.174042, 0.191511, -0.679873, 0.686153, -2.99078, -0.047515, 12.2912
    2451, 2451, 0.217665, 0.139965, -0.479103, 0.838745, -2.99078, 6.10445, 10.6682
    2452, 2452, 0.355629, 0.611366, 0.605651, -0.364618, -9.14909, 4.32669, -7.58908
    2453, 2453, 0.501802, 0.498431, 0.49054, -0.50905, -9.14909, -0.047515, -8.73569
    2454, 2454, 0.613696, 0.351591, 0.342107, -0.618646, -9.14909, -4.40899, -7.54157
    2455, 2455, 0.432092, 0.750631, 0.42618, -0.261189, -3.5555, 6.02879, -10.5372
    2456, 2456, 0.611646, 0.613219, 0.343961, -0.36269, -3.5555, -0.047515, -12.1399
    2457, 2457, 0.749517, 0.434019, 0.238402, -0.439337, -3.5555, -6.11109, -10.4897
    2458, 2458, 0.479103, 0.838745, 0.217665, -0.139965, 2.99078, 6.10445, -10.6682
    2459, 2459, 0.679816, 0.686206, 0.173946, -0.191607, 2.99078, -0.047515, -12.2912
    2460, 2460, 0.834264, 0.486861, 0.118453, -0.230084, 2.99078, -6.18674, -10.6207
    2461, 2461, 0.493458, 0.869702, -0.00568694, -0.00920491, 8.73569, 4.5334, -7.9471
    2462, 2462, 0.701666, 0.712423, -0.00791673, -0.00746275, 8.73569, -0.047515, -9.14909
    2463, 2463, 0.86216, 0.506519, -0.00956489, -0.00515094, 8.73569, -4.61569, -7.89959
    2464, 2464, 0.474181, 0.841393, -0.228652, 0.122179, 12.1399, 1.7366, -3.10291
    2465, 2465, 0.675705, 0.690083, -0.189238, 0.177195, 12.1399, -0.047515, -3.5555
    2466, 2466, 0.831304, 0.491655, -0.136928, 0.220136, 12.1399, -1.8189, -3.0554
    2467, 2467, 0.422584, 0.755748, -0.436037, 0.245234, 12.2912, -1.53654, 2.56634
    2468, 2468, 0.603702, 0.620708, -0.357658, 0.34978, 12.2912, -0.047515, 2.99078
    2469, 2469, 0.743799, 0.44328, -0.254957, 0.430422, 12.2912, 1.45424, 2.61385
    2470, 2470, 0.342182, 0.618603, -0.613708, 0.351574, 9.14909, -4.40899, 7.54157
    2471, 2471, 0.490643, 0.508946, -0.501831, 0.498407, 9.14909, -0.047515, 8.73569
    2472, 2472, 0.605609, 0.364689, -0.355608, 0.611377, 9.14909, 4.32669, 7.58908
    2473, 2473, 0.00956489, -0.00515094, 0.86216, -0.506519, -8.73569, -4.61569, 7.89959
    2474, 2474, -0.00786475, 0.00740877, -0.701759, 0.712333, -8.73569, -0.047515, 9.14909
    2475, 2475, -0.00568694, 0.00920491, -0.493458, 0.869702, -8.73569, 4.5334, 7.9471
    2476, 2476, -0.238402, -0.439337, 0.749517, -0.434019, 3.5555, -6.11109, 10.4897
    2477, 2477, 0.344085, 0.362568, -0.611647, 0.61322, 3.5555, -0.047515, 12.1399
    2478, 2478, 0.42618, 0.261189, -0.432092, 0.750631, 3.5555, 6.02879, 10.5372
    2479, 2479, 0.136928, 0.220136, 0.831304, -0.491655, -12.1399, -1.8189, 3.0554
    2480, 2480, -0.189239, -0.177196, -0.675815, 0.689974, -12.1399, -0.047515, 3.5555
    2481, 2481, -0.228652, -0.122179, -0.474181, 0.841393, -12.1399, 1.7366, 3.10291
    2482, 2482, 0.254957, 0.430422, 0.743799, -0.44328, -12.2912, 1.45424, -2.61385
    2483, 2484, -0.436037, -0.245234, -0.422584, 0.755748, -12.2912, -1.53654, -2.56634
    2484, 2483, -0.357721, -0.34972, -0.603809, 0.620602, -12.2912, -0.047515, -2.99078
    2485, 2485, 0.012252, 0.02146, 0.865758, -0.499852, -9.29153, -1.48368, 2.63269
    2486, 2486, -0.0176189, -0.0173269, -0.706898, 0.706883, -9.29153, 0.031438, 3.02182
    2487, 2487, -0.02146, -0.012252, -0.499852, 0.865758, -9.29153, 1.53814, 2.60125
    2488, 2488, 0.439163, 0.760411, 0.414316, -0.239277, 2.02879, 4.80603, -8.26141
    2489, 2489, 0.620774, 0.62107, 0.33839, -0.338238, 2.02879, 0.031438, -9.55761
    2490, 2490, 0.760411, 0.439163, 0.239277, -0.414316, 2.02879, -4.75158, -8.29285
    2491, 2491, 0.486071, 0.841767, 0.203353, -0.117525, 6.53579, 3.65859, -6.27399
    2492, 2492, 0.687245, 0.687407, 0.166205, -0.165953, 6.53579, 0.031438, -7.26274
    2493, 2493, 0.841767, 0.486071, 0.117525, -0.203353, 6.53579, -3.60414, -6.30543
    2494, 2494, 0.499852, 0.865758, -0.02146, 0.012252, 9.29153, 1.53814, -2.60125
    2495, 2496, 0.865758, 0.499852, -0.012252, 0.02146, 9.29153, -1.48368, -2.63269
    2496, 2495, 0.706883, 0.706898, -0.0173269, 0.0176189, 9.29153, 0.031438, -3.02182
    2497, 2497, 0.479568, 0.830751, -0.244801, 0.141208, 9.55761, -0.987169, 1.7727
    2498, 2498, 0.678352, 0.678212, -0.199699, 0.19997, 9.55761, 0.031438, 2.02879
    2499, 2499, 0.830751, 0.479568, -0.141208, 0.244801, 9.55761, 1.04162, 1.74127
    2500, 2500, 0.426601, 0.739129, -0.451452, 0.260558, 7.26274, -3.24067, 5.67588
    2501, 2501, 0.603593, 0.603305, -0.368485, 0.36867, 7.26274, 0.031438, 6.53579
    2502, 2502, 0.739129, 0.426601, -0.260558, 0.451452, 7.26274, 3.29512, 5.64444
    2503, 2503, -0.344702, -0.597057, 0.627236, -0.362324, 3.02182, -4.61854, 8.06241
    2504, 2504, 0.487502, 0.487482, -0.512404, 0.512001, 3.02182, 0.031438, 9.29153
    2505, 2505, 0.597139, 0.34456, -0.362175, 0.627322, 3.02182, 4.67299, 8.03098
    2506, 2507, 0.338238, 0.33839, -0.62107, 0.620774, -2.02879, 0.031438, 9.55761
    2507, 2506, -0.239277, -0.414316, 0.760411, -0.439163, -2.02879, -4.75158, 8.29285
    2508, 2508, 0.414316, 0.239277, -0.439163, 0.760411, -2.02879, 4.80603, 8.26141
    2509, 2509, 0.141208, 0.244801, 0.830751, -0.479568, -9.55761, 1.04162, -1.74127
    2510, 2510, -0.19997, -0.199699, -0.678212, 0.678352, -9.55761, 0.031438, -2.02879
    2511, 2511, -0.244801, -0.141208, -0.479568, 0.830751, -9.55761, -0.987169, -1.7727
    2512, 2512, -0.117525, -0.203353, 0.841767, -0.486071, -6.53579, -3.60414, 6.30543
    2513, 2513, 0.165953, 0.166205, -0.687407, 0.687245, -6.53579, 0.031438, 7.26274
    2514, 2514, 0.203353, 0.117525, -0.486071, 0.841767, -6.53579, 3.65859, 6.27399
    2515, 2515, 0.260558, 0.451452, 0.739129, -0.426601, -7.26274, 3.29512, -5.64444
    2516, 2516, -0.36867, -0.368485, -0.603305, 0.603593, -7.26274, 0.031438, -6.53579
    2517, 2517, -0.451452, -0.260558, -0.426601, 0.739129, -7.26274, -3.24067, -5.67588
    2518, 2518, 0.362324, 0.627236, 0.597057, -0.344702, -3.02182, 4.67299, -8.03098
    2519, 2520, 0.627236, 0.362324, 0.344702, -0.597057, -3.02182, -4.61854, -8.06241
    2520, 2519, 0.512001, 0.512404, 0.487482, -0.487502, -3.02182, 0.031438, -9.29153
    2521, 2521, 0.375302, 0.642856, -0.579809, 0.331219, 2.16571, -7.53308, 13.0051
    2522, 2522, 0.528878, 0.523837, -0.474324, 0.47, 2.16571, -0.021282, 15.0293
    2523, 2523, 0.646439, 0.369098, -0.336518, 0.576749, 2.16571, 7.49622, 13.0264
    2524, 2524, 0.103793, 0.178045, 0.849739, -0.485253, -14.0986, 2.80111, -4.89423
    2525, 2525, 0.14634, 0.14511, 0.69519, -0.68865, -14.0986, -0.021282, -5.63908
    2526, 2526, -0.178903, -0.102306, -0.493277, 0.845107, -14.0986, -2.83797, -4.87295
    2527, 2527, 0.227922, 0.390709, 0.774479, -0.442245, -9.39021, 5.94802, -10.3448
    2528, 2528, 0.321281, 0.318404, 0.633624, -0.627629, -9.39021, -0.021282, -11.9329
    2529, 2529, -0.392738, -0.224409, -0.44961, 0.770226, -9.39021, -5.98488, -10.3235
    2530, 2530, 0.336518, 0.576749, 0.646439, -0.369098, -2.16571, 7.49622, -13.0264
    2531, 2531, 0.474324, 0.47, 0.528878, -0.523837, -2.16571, -0.021282, -15.0293
    2532, 2532, 0.579814, 0.331209, 0.375292, -0.642863, -2.16571, -7.53308, -13.0051
    2533, 2533, 0.422179, 0.723484, 0.474355, -0.270782, 5.63908, 7.03087, -12.2204
    2534, 2534, 0.595059, 0.58955, 0.388098, -0.384337, 5.63908, -0.021282, -14.0986
    2535, 2535, 0.727367, 0.415454, 0.275404, -0.471686, 5.63908, -7.06774, -12.1991
    2536, 2536, 0.479077, 0.820912, 0.269937, -0.154023, 11.9329, 4.67668, -8.1428
    2537, 2537, 0.675227, 0.668939, 0.220861, -0.218655, 11.9329, -0.021282, -9.39021
    2538, 2538, 0.825353, 0.471385, 0.156747, -0.268364, 11.9329, -4.71354, -8.12152
    2539, 2539, 0.503325, 0.862396, 0.0471079, -0.0267979, 15.0293, 1.06443, -1.8862
    2540, 2540, 0.70938, 0.70274, 0.038574, -0.03807, 15.0293, -0.021282, -2.16571
    2541, 2541, 0.867091, 0.495193, 0.027411, -0.046753, 15.0293, -1.10129, -1.86492
    2542, 2542, 0.493277, 0.845107, -0.178903, 0.102306, 14.0986, -2.83797, 4.87295
    2543, 2543, 0.69519, 0.68865, -0.14634, 0.14511, 14.0986, -0.021282, 5.63908
    2544, 2544, 0.849739, 0.485253, -0.103793, 0.178045, 14.0986, 2.80111, 4.89423
    2545, 2545, -0.275404, -0.471686, 0.727367, -0.415454, -5.63908, -7.06774, 12.1991
    2546, 2546, -0.388098, -0.384337, 0.595059, -0.58955, -5.63908, -0.021282, 14.0986
    2547, 2547, 0.474355, 0.270782, -0.422179, 0.723484, -5.63908, 7.03087, 12.2204
    2548, 2548, 0.44961, 0.770226, -0.392738, 0.224409, 9.39021, -5.98488, 10.3235
    2549, 2549, 0.633624, 0.627629, -0.321281, 0.318404, 9.39021, -0.021282, 11.9329
    2550, 2550, 0.774479, 0.442245, -0.227922, 0.390709, 9.39021, 5.94802, 10.3448
    2551, 2551, -0.156747, -0.268364, 0.825353, -0.471385, -11.9329, -4.71354, 8.12152
    2552, 2552, -0.220861, -0.218655, 0.675227, -0.668939, -11.9329, -0.021282, 9.39021
    2553, 2553, 0.269937, 0.154023, -0.479077, 0.820912, -11.9329, 4.67668, 8.1428
    2554, 2554, -0.027411, -0.046753, 0.867091, -0.495193, -15.0293, -1.10129, 1.86492
    2555, 2555, -0.038574, -0.03807, 0.70938, -0.70274, -15.0293, -0.021282, 2.16571
    2556, 2556, 0.047123, 0.026771, -0.503328, 0.862394, -15.0293, 1.06443, 1.8862
    2557, 2557, 0.499509, 0.865174, -0.038383, 0.022162, 11.6204, -1.82675, 3.11297
    2558, 2558, 0.706412, 0.706412, -0.031342, 0.031339, 11.6204, -0.025531, 3.60928
    2559, 2559, 0.865174, 0.499509, -0.022162, 0.038383, 11.6204, 1.78253, 3.1385
    2560, 2560, -0.230562, -0.399346, 0.768456, -0.443666, -8.93591, -4.15155, 7.13964
    2561, 2561, 0.326065, 0.326063, -0.627439, 0.627443, -8.93591, -0.025531, 8.25888
    2562, 2562, 0.399346, 0.230562, -0.443666, 0.768456, -8.93591, 4.10733, 7.16517
    2563, 2563, -0.107876, -0.186848, 0.845629, -0.488223, -11.8682, -1.36433, 2.31203
    2564, 2564, 0.152562, 0.152559, -0.690452, 0.690454, -11.8682, -0.025531, 2.68445
    2565, 2565, 0.186848, 0.107876, -0.488223, 0.845629, -11.8682, 1.32011, 2.33756
    2566, 2566, 0.022162, 0.038383, 0.865174, -0.499509, -11.6204, 1.78253, -3.1385
    2567, 2567, -0.031339, -0.031342, -0.706412, 0.706412, -11.6204, -0.025531, -3.60928
    2568, 2568, -0.038383, -0.022162, -0.499509, 0.865174, -11.6204, -1.82675, -3.11297
    2569, 2569, 0.150689, 0.260999, 0.82576, -0.476753, -8.25888, 4.44585, -7.75149
    2570, 2570, -0.213104, -0.213107, -0.674231, 0.67423, -8.25888, -0.025531, -8.93591
    2571, 2571, -0.260999, -0.150689, -0.476753, 0.82576, -8.25888, -4.49007, -7.72596
    2572, 2572, 0.268947, 0.465828, 0.730071, -0.421508, -2.68445, 5.91197, -10.2909
    2573, 2573, -0.380346, -0.380348, -0.596102, 0.596099, -2.68445, -0.025531, -11.8682
    2574, 2574, -0.465828, -0.268947, -0.421508, 0.730071, -2.68445, -5.95619, -10.2654
    2575, 2575, 0.368874, 0.638913, 0.584629, -0.337536, 3.60928, 5.78807, -10.0763
    2576, 2576, 0.521672, 0.521667, 0.477348, -0.477348, 3.60928, -0.025531, -11.6204
    2577, 2577, 0.638913, 0.368874, 0.337536, -0.584629, 3.60928, -5.83229, -10.0508
    2578, 2578, 0.443666, 0.768456, 0.399346, -0.230562, 8.93591, 4.10733, -7.16517
    2579, 2579, 0.627443, 0.627439, 0.326063, -0.326065, 8.93591, -0.025531, -8.25888
    2580, 2580, 0.768456, 0.443666, 0.230562, -0.399346, 8.93591, -4.15155, -7.13964
    2581, 2581, 0.476753, 0.82576, -0.260999, 0.150689, 8.25888, -4.49007, 7.72596
    2582, 2582, 0.67423, 0.674231, -0.213107, 0.213104, 8.25888, -0.025531, 8.93591
    2583, 2583, 0.82576, 0.476753, -0.150689, 0.260999, 8.25888, 4.44585, 7.75149
    2584, 2584, 0.488223, 0.845629, 0.186848, -0.107876, 11.8682, 1.32011, -2.33756
    2585, 2585, 0.690454, 0.690452, 0.152559, -0.152562, 11.8682, -0.025531, -2.68445
    2586, 2586, 0.845629, 0.488223, 0.107876, -0.186848, 11.8682, -1.36433, -2.31203
    2587, 2587, 0.421508, 0.730071, -0.465828, 0.268947, 2.68445, -5.95619, 10.2654
    2588, 2588, 0.596099, 0.596102, -0.380348, 0.380346, 2.68445, -0.025531, 11.8682
    2589, 2589, 0.730071, 0.421508, -0.268947, 0.465828, 2.68445, 5.91197, 10.2909
    2590, 2590, -0.337536, -0.584629, 0.638913, -0.368874, -3.60928, -5.83229, 10.0508
    2591, 2591, 0.477348, 0.477348, -0.521667, 0.521672, -3.60928, -0.025531, 11.6204
    2592, 2592, 0.584628, 0.337537, -0.368876, 0.638912, -3.60928, 5.78807, 10.0763
    2593, 2593, -0.160918, -0.282191, 0.80914, -0.48966, -18.1282, -2.37373, 4.06337
    2594, 2594, 0.228421, 0.230975, -0.654797, 0.682433, -18.1282, -0.024023, 4.70585
    2595, 2595, 0.280427, 0.16397, -0.45587, 0.828647, -18.1282, 2.33212, 4.0874
    2596, 2596, 0.314398, 0.576501, 0.647441, -0.386808, 4.9887, 9.00539, -15.6458
    2597, 2597, -0.45282, -0.475556, -0.525236, 0.541228, 4.9887, -0.024023, -18.0524
    2598, 2598, 0.560496, 0.342115, 0.367322, -0.658692, 4.9887, -9.047, -15.6218
    2599, 2599, 0.398707, 0.727366, 0.480284, -0.285131, 13.3465, 6.54893, -11.3911
    2600, 2600, 0.573387, 0.599378, 0.390195, -0.399651, 13.3465, -0.024023, -13.1395
    2601, 2601, 0.708978, 0.430555, 0.273437, -0.487037, 13.3465, -6.59054, -11.3671
    2602, 2602, 0.45587, 0.828647, 0.280427, -0.16397, 18.1282, 2.33212, -4.0874
    2603, 2603, 0.654847, 0.682385, 0.228485, -0.230913, 18.1282, -0.024023, -4.70585
    2604, 2604, 0.80914, 0.48966, 0.160918, -0.282191, 18.1282, -2.37373, -4.06337
    2605, 2605, 0.481973, 0.873455, 0.0614605, -0.0316332, 18.0524, -2.51516, 4.30833
    2606, 2606, 0.691673, 0.718895, 0.0512023, -0.0464412, 18.0524, -0.024023, 4.9887
    2607, 2607, 0.854157, 0.5154, 0.0374303, -0.0581145, 18.0524, 2.47355, 4.33235
